Citra,LuasInti,KelilingInti,SolidityInti,GranularityInti,CircularityInti,RerataRInti,RerataGInti,RerataBInti,EntropiInti,EnergiInti,KontrasInti,HomogenitasInti,LuasSitoplasma,KelilingSitoplasma,SoliditySitoplasma,GranularitySitoplasma,CircularitySitoplasma,RerataRSitoplasma,RerataGSitoplasma,RerataBSitoplasma,EntropiSitoplasma,EnergiSitoplasma,KontrasSitoplasma,HomogenitasSitoplasma,LuasNormalInti,KelilingNormalInti,Eccentricity,LIperLP ,KIperKP
Limfoblas,82852,4272,0.312781,104.679535,0.057049,84.282494,2.06665,51.412243,1.20951,0.364329,41.819256,0.836305,115904,4080,0.318539,79.409348,0.087496,34.234299,17.667747,26.557734,0.712183,0.701734,208.312836,0.898233,0.394409,2.329335,0.660949,0.714833,1.047059
Limfoblas,154506,5040,0.313968,109.205223,0.076435,100.038162,1.45968,63.358952,1.295041,0.294722,31.830189,0.835197,189057,10236,0.309592,66.467834,0.022675,22.239279,13.833036,18.377338,0.498203,0.79696,288.232147,0.929903,0.457277,2.164948,0.799986,0.817246,0.49238
Limfoblas,148271,4362,0.327207,111.055611,0.097925,119.394569,7.036847,81.960571,1.677983,0.213543,83.819138,0.754654,157542,4764,0.327276,39.314259,0.087229,7.291654,5.404098,6.445364,0.181864,0.926429,218.281601,0.972523,0.537518,2.075166,0.976659,0.941152,0.915617
Limfoblas,120091,4476,0.318302,110.589325,0.075325,98.109291,4.298461,65.685234,1.356346,0.311376,51.438488,0.816147,153519,7287,0.306794,72.320152,0.036331,27.010784,17.01218,20.730793,0.560667,0.760817,258.11496,0.924336,0.441133,2.139579,0.637043,0.782255,0.614245
Limfoblas,83270,4500,0.302097,107.211159,0.051674,93.13456,3.585606,62.275566,1.325033,0.321198,62.515697,0.823937,121190,6234,0.31466,85.541428,0.039187,42.032822,24.383089,34.716431,0.844388,0.635017,326.189789,0.876514,0.43116,2.559727,0.523783,0.687103,0.721848
Limfoblas,151215,3855,0.328935,108.866913,0.127866,120.855125,3.732227,80.511444,1.545882,0.201074,62.500973,0.791902,159247,4029,0.328999,36.407608,0.123278,6.312928,4.028407,5.367122,0.165569,0.934988,187.260452,0.971973,0.553334,1.839218,0.66949,0.949563,0.956813
Limfoblas,99263,3651,0.314375,108.567886,0.093578,99.212784,3.258591,64.492325,1.366908,0.294572,64.351601,0.82613,103112,3870,0.314885,28.747103,0.086516,3.855069,2.023647,2.99965,0.105774,0.957356,152.709,0.982322,0.456403,1.956592,0.708439,0.962672,0.943411
Limfoblas,123611,4323,0.317957,111.28244,0.083118,101.057991,3.00203,66.897209,1.361683,0.298585,56.390545,0.820626,146288,6912,0.311748,60.165848,0.038478,18.013746,12.305144,15.108061,0.399741,0.832089,247.543625,0.943929,0.452997,2.068421,0.953577,0.844984,0.625434
Limfoblas,170015,4359,0.327353,105.934227,0.112441,112.903915,3.336443,73.672485,1.533328,0.218405,46.040409,0.803413,175999,4563,0.326859,28.838028,0.106223,3.979728,2.12374,3.181839,0.110637,0.956798,120.033577,0.982118,0.533531,1.930469,0.873731,0.966,0.955293
Limfoblas,162997,4248,0.329149,109.332939,0.113506,127.634476,4.521606,86.511597,1.654591,0.179507,63.330978,0.769309,169810,4650,0.328347,33.614037,0.098689,5.227205,3.466938,4.612718,0.140208,0.945716,169.843124,0.978166,0.578102,2,0.848265,0.959879,0.913548
Limfoblas,189099,5718,0.319504,99.070351,0.072679,129.230789,6.243574,89.232864,1.854618,0.136643,58.817909,0.733651,210746,8484,0.320142,51.154236,0.036793,14.000064,10.518489,12.617063,0.36031,0.851247,257.332642,0.948722,0.631872,2.59673,0.608023,0.897284,0.673975
Limfoblas,89867,3273,0.32692,94.040886,0.105419,125.2192,5.353033,83.107338,1.838222,0.128249,83.348297,0.73098,95786,3615,0.326967,38.31319,0.092108,7.857741,5.535785,7.177825,0.227826,0.906702,233.882553,0.962131,0.642591,2.187834,0.905801,0.938206,0.905394
Limfoblas,94075,3411,0.325977,97.952003,0.101606,107.508308,2.763009,61.797939,1.607647,0.202523,51.594791,0.785479,113549,5376,0.301574,61.795967,0.049371,21.887798,14.421507,17.321392,0.521138,0.775585,228.665955,0.924693,0.549298,2.054819,0.635338,0.828497,0.634487
Limfoblas,75110,2721,0.327941,89.704308,0.127482,124.433746,3.549873,71.851776,1.799654,0.115778,74.297249,0.73972,80071,2913,0.326395,37.065063,0.118578,7.782858,5.282277,6.808658,0.240871,0.90277,228.90538,0.959535,0.661832,2.018546,0.900838,0.938042,0.934089
Limfoblas,156473,4446,0.329713,91.401207,0.099474,128.381104,3.082839,78.221329,1.827015,0.112786,52.375519,0.744914,163219,4467,0.329422,31.932022,0.102789,5.403689,3.216807,4.464017,0.172982,0.934351,140.805313,0.971967,0.666637,2.294118,0.950339,0.958669,0.995299
Limfoblas,139016,4485,0.319769,93.581535,0.086846,119.715874,8.646485,86.44931,1.89107,0.141152,71.909767,0.715278,163113,7533,0.322231,58.707058,0.036121,20.281359,15.434819,17.128508,0.486385,0.782402,461.845398,0.932456,0.624006,2.37553,0.762248,0.852268,0.59538
Limfoblas,107638,4566,0.321667,92.055679,0.064879,77.885834,1.089571,42.948483,1.232366,0.335643,26.11224,0.841984,155110,6279,0.295914,75.12114,0.049439,35.636177,20.568417,26.736652,0.790455,0.655891,173.560791,0.887404,0.419203,2.247047,0.629102,0.693946,0.727186
Limfoblas,115348,3756,0.321876,91.730797,0.102747,128.843246,8.015429,84.172363,1.985747,0.111029,67.760376,0.695513,128656,4050,0.322386,50.949688,0.098567,14.644935,9.417892,11.415794,0.362734,0.842221,200.247879,0.944958,0.66657,2.257211,0.820211,0.896561,0.927407
Limfoblas,141009,6852,0.298921,95.359962,0.037742,126.128242,14.663934,96.258202,2.074777,0.128149,110.099915,0.66814,165924,6357,0.322516,60.682404,0.051596,21.140278,15.34462,18.860029,0.5116,0.77517,291.912872,0.926305,0.639175,3.644681,0.69217,0.849841,1.077867
Limfoblas,107067,3252,0.33002,77.739624,0.127223,111.914177,1.550409,58.805996,1.684065,0.10688,31.572615,0.777547,113812,3432,0.329257,34.873596,0.121424,7.323258,4.029104,5.166282,0.240853,0.905926,131.650909,0.958795,0.681413,2.047859,0.753417,0.940736,0.947552
Limfoblas,146050,4359,0.321391,93.594147,0.096591,117.356361,2.388903,67.954865,1.662205,0.150843,35.33873,0.763989,177096,6594,0.32441,65.175735,0.051182,25.174156,13.069647,17.850452,0.574693,0.746788,167.686752,0.916346,0.613542,2.233094,0.753273,0.824694,0.661056
Limfoblas,148289,5079,0.315613,94.785583,0.072237,114.700775,2.750823,68.966621,1.664612,0.163069,49.619682,0.755629,180678,5502,0.326674,64.443756,0.075002,24.710941,14.784902,19.26236,0.572773,0.747724,165.12146,0.919026,0.596905,2.547141,0.783893,0.820736,0.923119
Limfoblas,129778,3882,0.330055,88.232788,0.108218,126.123726,2.620541,76.416985,1.820327,0.107078,46.019379,0.736194,134830,4029,0.329901,29.536932,0.104376,4.835338,2.414555,3.885228,0.151655,0.938994,130.765656,0.973601,0.675779,2.213227,0.860271,0.962531,0.963515
Limfoblas,178234,4353,0.325023,87.66404,0.118202,121.481155,1.874378,67.652725,1.689378,0.118616,36.805603,0.76767,188459,5244,0.327467,35.494854,0.086119,7.01991,4.581593,5.9798,0.216337,0.916209,147.383438,0.967872,0.661449,2.094803,0.809288,0.945744,0.830092
Limfoblas,136283,3864,0.325868,91.110687,0.114704,118.843704,2.696234,58.874962,1.663817,0.137618,58.239265,0.77277,138029,4578,0.31964,26.425808,0.082762,3.596346,2.411065,3.392706,0.116463,0.955534,122.029648,0.981193,0.63358,2.081897,0.682878,0.98735,0.844037
Limfoblas,184687,5034,0.314162,100.231133,0.091584,123.136017,6.383756,85.259445,1.739691,0.15876,67.094963,0.75531,203597,6729,0.321942,49.114052,0.056504,12.571285,8.411119,10.193284,0.294153,0.871908,203.37822,0.958661,0.603184,2.271661,0.627509,0.90712,0.748105
Limfoblas,169648,4854,0.319369,93.105164,0.090481,109.944908,3.041063,72.516464,1.63237,0.17296,44.671055,0.779319,190220,7026,0.316905,48.889824,0.048423,13.431673,8.35571,10.919452,0.337342,0.854339,168.281387,0.953518,0.585344,2.253482,0.820021,0.891852,0.690863
Limfoblas,78968,3132,0.318966,99.551506,0.101162,120.055275,3.586737,70.596565,1.668416,0.165126,65.894424,0.767696,91080,4794,0.314602,56.973366,0.049801,17.859295,12.553102,15.493719,0.434357,0.81638,260.555542,0.936381,0.594339,2.139344,0.58771,0.867018,0.653317
Limfoblas,153973,4116,0.328444,96.212334,0.11421,126.009315,2.836721,77.508133,1.692627,0.136088,52.952332,0.767722,160860,4452,0.328278,31.573429,0.101988,5.366807,3.272784,4.581858,0.161947,0.936266,153.618881,0.973302,0.634174,2.087221,0.855688,0.957186,0.924528
Limfoblas,149573,3939,0.326747,92.586838,0.121141,128.537048,3.334523,75.928856,1.781705,0.116872,53.162712,0.758967,158030,4311,0.326572,36.406792,0.106855,7.143217,4.41237,5.802064,0.203147,0.91847,160.477585,0.968664,0.661541,2.070978,0.965954,0.946485,0.913709
Limfoblas,176299,4569,0.32512,99.556046,0.106125,122.451546,2.209021,77.983032,1.629791,0.159086,34.427574,0.783962,203502,5763,0.324355,58.638115,0.076998,18.724566,10.33372,13.990134,0.428138,0.814968,143.233185,0.938378,0.603499,2.113321,0.670918,0.866326,0.792816
Limfoblas,170304,4431,0.326843,96.01506,0.109001,126.215225,4.214717,81.892105,1.766098,0.134548,60.311211,0.758004,183127,6222,0.325698,40.663006,0.059443,8.961386,6.421654,8.27026,0.241491,0.898451,199.332504,0.964505,0.63574,2.138514,0.920205,0.929978,0.71215
Limfoblas,110936,3675,0.309326,99.907211,0.103221,114.458832,3.096351,67.725082,1.589901,0.186254,60.213966,0.787193,124522,5118,0.301418,50.603542,0.059739,13.779687,8.919317,10.850316,0.331037,0.855901,207.860229,0.951477,0.569341,2.080974,0.680447,0.890895,0.718054
Limfoblas,178028,4740,0.326662,96.619896,0.099573,122.325745,3.248833,76.501495,1.741511,0.146492,49.837212,0.763205,194085,7065,0.323226,44.920464,0.048863,10.84107,7.255691,8.995504,0.285619,0.882124,200.045395,0.958968,0.618488,2.202602,0.713133,0.917268,0.670913
Limfoblas,96314,3075,0.328517,96.144669,0.128,129.484985,3.332742,80.275787,1.762663,0.125952,63.704418,0.755874,102321,3225,0.327687,38.420383,0.123628,7.816216,4.731599,6.913891,0.219818,0.911745,192.804199,0.964372,0.647272,1.99158,0.839184,0.941293,0.953488
Limfoblas,195579,4926,0.325342,100.095406,0.101285,118.040512,4.734627,74.309654,1.676036,0.174557,56.951832,0.780172,212691,5790,0.321591,43.383205,0.079726,10.014387,6.847626,8.501042,0.244066,0.89385,156.080017,0.965696,0.583398,2.126943,0.853196,0.919545,0.850777
Limfoblas,198217,5295,0.321753,99.260773,0.088842,119.574524,4.49384,75.167145,1.724512,0.161799,50.479782,0.76891,237311,6210,0.324712,65.979576,0.077329,24.096346,14.728217,18.01651,0.503377,0.770613,166.281494,0.932209,0.59881,2.300174,0.757528,0.835263,0.852657
Limfoblas,117742,4074,0.31623,99.209511,0.089145,122.012276,6.797211,83.608871,1.805399,0.156747,72.319908,0.738863,135750,4992,0.321346,58.755733,0.068454,18.644863,12.273597,14.760751,0.417692,0.814262,225.445465,0.939869,0.604047,2.306908,0.839727,0.867344,0.816106
Limfoblas,130806,5400,0.314541,101.066277,0.05637,124.608688,10.837454,91.902245,1.911671,0.154656,86.076378,0.707838,144744,5649,0.321636,48.353909,0.056999,12.58659,8.473033,10.974002,0.324149,0.864787,245.717102,0.951412,0.604998,2.903226,0.901722,0.903706,0.955921
Limfoblas,153336,4083,0.3297,96.822578,0.115583,125.164848,3.789691,73.815735,1.772949,0.139127,51.513985,0.757959,162958,4641,0.328116,37.892105,0.095074,7.570416,5.066009,6.23956,0.217185,0.914897,172.994553,0.965591,0.628357,2.066296,0.898189,0.940954,0.879767
Limfoblas,93376,3534,0.315279,99.173317,0.093953,103.592758,3.365162,59.232185,1.506355,0.226687,56.434498,0.79806,112808,5007,0.312042,61.987106,0.056545,21.596657,14.018586,17.754559,0.475075,0.784702,210.325943,0.936876,0.523834,2.083726,0.508855,0.827743,0.705812
Limfoblas,152832,4686,0.321886,100.993599,0.087462,114.855446,2.285684,68.865158,1.58297,0.189469,34.087311,0.787067,198220,5307,0.328333,75.762108,0.088442,33.935116,18.445854,25.158442,0.704394,0.685351,152.977203,0.903778,0.56531,2.252885,0.71307,0.771022,0.882985
Limfoblas,206807,5043,0.325157,97.379089,0.102187,119.883842,4.385611,68.966316,1.69994,0.157867,52.017567,0.769821,228432,5679,0.327906,48.570499,0.089007,12.547129,8.185254,10.531839,0.29608,0.870863,152.696091,0.959973,0.604699,2.155128,0.953162,0.905333,0.888008
Limfoblas,78073,2898,0.32928,90.39045,0.116819,115.377777,3.092134,63.854782,1.661381,0.144616,54.706169,0.770519,83992,3216,0.32745,39.939449,0.102051,8.87928,5.212422,6.790123,0.252289,0.897547,182.356232,0.958382,0.623054,2.04661,0.984001,0.929529,0.901119
Limfoblas,110263,4374,0.317179,89.645638,0.072424,91.766754,2.4934,52.349457,1.461515,0.234162,38.050323,0.798696,123531,5130,0.305646,45.065254,0.058986,11.448951,6.244441,8.554497,0.319275,0.870044,147.775665,0.951085,0.515792,2.364324,0.751087,0.892594,0.852632
Limfoblas,183320,4578,0.326264,86.999413,0.109918,120.235786,2.229944,67.722603,1.730515,0.118689,37.410221,0.763026,201208,6498,0.321669,45.757614,0.059882,11.958494,7.564353,9.326548,0.317656,0.867219,149.388626,0.953007,0.660154,2.171727,0.8403,0.911097,0.704524
Limfoblas,247200,7248,0.308488,97.445358,0.059132,113.061493,2.430968,65.893471,1.614552,0.180586,33.740559,0.779834,304057,7209,0.327623,68.016853,0.073522,26.476692,14.918136,19.10409,0.576002,0.745962,134.335648,0.920733,0.57619,2.766412,0.704984,0.813005,1.00541
Limfoblas,174533,4470,0.32752,94.286751,0.109767,118.811203,1.779465,61.348988,1.651849,0.149497,31.313684,0.782326,186405,4848,0.328777,38.630829,0.099665,8.038693,4.323228,5.84545,0.226714,0.911054,111.114143,0.966427,0.61652,2.098592,0.819394,0.936311,0.92203
Limfoblas,52359,2352,0.325015,94.265587,0.11894,95.92981,1.779767,42.372467,1.373185,0.2374,33.981873,0.81417,62279,2748,0.327646,59.00531,0.103638,19.254557,9.160464,13.324388,0.476402,0.804378,169.081146,0.92808,0.513022,1.840376,0.712153,0.840717,0.855895
Limfoblas,203641,5316,0.32316,93.22271,0.090553,132.475708,3.728616,79.654739,1.819398,0.110716,53.129852,0.749097,223366,5784,0.327295,48.234058,0.083902,12.66355,7.983218,10.095224,0.312992,0.866726,160.318069,0.956549,0.670893,2.411978,0.934199,0.911692,0.919087
Limfoblas,156584,4701,0.323363,95.810562,0.089038,103.420341,1.386145,56.021751,1.437495,0.213195,24.115211,0.814434,190722,6819,0.299346,64.041786,0.051543,23.314884,12.551187,16.105568,0.541405,0.770681,144.727478,0.924466,0.54006,2.178406,0.742021,0.821006,0.689397
Limfoblas,151473,4314,0.323089,92.924294,0.102279,115.227425,3.757083,74.185074,1.721482,0.153286,48.110699,0.766222,156520,4458,0.324138,26.931711,0.098969,3.854726,1.948261,3.150111,0.119647,0.951954,122.360603,0.98039,0.609559,2.163491,0.934072,0.967755,0.967699
Limfoblas,84333,3315,0.316394,99.980652,0.096436,110.710678,4.09489,62.401615,1.60539,0.199123,75.522163,0.780369,91965,3939,0.316759,42.151348,0.074484,9.629671,6.373203,8.218427,0.255964,0.892051,228.659409,0.960565,0.553221,2.119565,0.891741,0.917012,0.841584
Limfoblas,166399,4410,0.324533,98.00592,0.107519,116.054535,2.645301,68.325752,1.621605,0.172607,43.242794,0.788855,189074,5718,0.327019,53.641037,0.07267,15.687112,9.792041,12.775509,0.365434,0.839433,154.657135,0.94818,0.586025,2.06848,0.862253,0.880073,0.771249
Limfoblas,113337,4455,0.322055,100.627403,0.071761,106.604477,3.71004,69.295845,1.54905,0.220232,44.494946,0.786614,141264,4917,0.31813,67.887314,0.073424,26.252499,13.851442,18.884199,0.582969,0.747119,176.156754,0.915123,0.529984,2.408108,0.872679,0.802306,0.90604
Limfoblas,123924,4668,0.310918,102.769852,0.071467,106.619995,7.385201,72.59314,1.634593,0.229436,68.157982,0.766474,151827,5988,0.318996,64.096298,0.05321,23.244802,15.230369,18.667147,0.503046,0.770487,224.978271,0.932376,0.51955,2.388946,0.678317,0.816218,0.779559
Limfoblas,116893,4782,0.314894,98.349365,0.064236,93.964943,2.764822,59.297451,1.400101,0.270769,43.994873,0.811785,149343,6900,0.299667,67.085068,0.039418,26.192827,14.647447,19.702511,0.591683,0.741822,211.179276,0.916046,0.47863,2.417593,0.479026,0.782715,0.693043
Limfoblas,145473,4506,0.316659,98.974937,0.090035,100.68145,2.584085,63.148838,1.4516,0.240688,35.772709,0.812697,159590,6021,0.313275,41.596977,0.05532,9.434401,6.359832,8.153598,0.25362,0.897223,148.209152,0.962209,0.510099,2.076498,0.35036,0.911542,0.748381
Limfoblas,156871,5556,0.320326,99.649658,0.06386,115.891647,3.046378,71.982956,1.651943,0.178291,48.823734,0.776009,175013,5046,0.326188,50.057777,0.086375,13.199925,7.118593,10.725071,0.345859,0.861816,158.411621,0.947152,0.577919,2.666027,0.930994,0.896339,1.10107
Limfoblas,125836,3909,0.326741,97.931168,0.103486,117.115646,3.298309,66.073387,1.703244,0.167162,49.458366,0.763304,132422,4044,0.326878,33.885838,0.101753,6.000648,3.45892,4.639248,0.181182,0.930402,156.784927,0.969854,0.591196,2.112973,0.690056,0.950265,0.966617
Limfoblas,125274,4365,0.314779,102.382896,0.082623,107.6437,5.452562,66.343414,1.632376,0.221879,59.938206,0.766384,154536,5238,0.323753,67.338821,0.07078,25.110758,15.548138,19.091486,0.537166,0.759954,204.853683,0.926228,0.527589,2.238461,0.743252,0.810646,0.833333
Limfoblas,150775,4545,0.316229,96.53492,0.091722,111.800285,3.33481,66.519043,1.617205,0.181353,46.576649,0.787779,172543,7152,0.312152,55.566963,0.042389,16.661261,11.05905,13.904,0.38096,0.832493,192.936813,0.949456,0.575774,2.172562,0.437392,0.87384,0.635487
Limfoblas,143024,4137,0.324207,96.397743,0.105014,107.046028,2.81165,59.252052,1.555001,0.198985,45.896748,0.796385,162260,5886,0.319376,52.148567,0.058855,14.699924,9.798729,11.881145,0.353964,0.848683,179.481857,0.949838,0.555127,2.033923,0.790848,0.88145,0.702854
Limfoblas,113880,3603,0.32124,96.305458,0.110237,117.747368,5.000797,72.315613,1.720156,0.159517,76.144844,0.767704,123615,4287,0.322923,42.764896,0.084523,9.798938,6.747821,8.66654,0.25391,0.890144,215.505249,0.960962,0.601413,2.068312,0.613108,0.921247,0.840448
Limfoblas,107928,3579,0.324468,101.012436,0.105882,113.070473,2.702367,71.339935,1.562546,0.196035,45.612717,0.788195,131968,4359,0.325334,68.43663,0.087278,25.689865,14.435406,19.075825,0.544688,0.758802,171.528702,0.923027,0.557767,2.033523,0.78032,0.817835,0.82106
Limfoblas,63879,2655,0.327953,92.16375,0.113878,119.165627,3.614748,64.085464,1.714553,0.138567,67.149323,0.764571,68944,2997,0.324265,42.044281,0.096457,9.615378,5.302054,7.261849,0.257767,0.891162,193.80455,0.958718,0.629319,2.080721,0.899413,0.926535,0.885886
Limfoblas,95909,3627,0.320729,96.462189,0.091617,119.128761,5.299421,73.783463,1.715892,0.155691,78.403786,0.757213,104519,3900,0.324867,43.956852,0.086353,10.501338,7.251266,8.789393,0.273559,0.884473,222.039017,0.959728,0.606578,2.278266,0.86635,0.917623,0.93
Limfoblas,218679,5487,0.321267,95.377533,0.091274,121.194069,2.860776,71.627724,1.673766,0.146866,36.548889,0.76717,241885,5538,0.328537,48.311108,0.099109,12.763147,6.74038,9.745813,0.316794,0.866255,115.298119,0.95561,0.619777,2.309343,0.840849,0.904062,0.990791
Limfoblas,106220,4167,0.317077,97.879745,0.076872,104.112984,0.916382,52.696465,1.426055,0.218101,23.496237,0.810554,137368,4422,0.320445,72.935158,0.088279,31.265562,13.182777,22.505199,0.702468,0.702625,150.277222,0.897109,0.533412,2.330537,0.994439,0.773251,0.942334
Limfoblas,183125,4473,0.327934,92.738708,0.115016,116.995476,2.745543,64.19223,1.696257,0.148016,39.923683,0.770342,193173,4869,0.328363,34.701645,0.102395,6.45047,3.684605,4.97196,0.186171,0.926226,122.717186,0.971522,0.617758,2.048077,0.800093,0.947984,0.918669
Limfoblas,134398,4137,0.325956,86.06868,0.098681,106.234634,4.117474,58.922661,1.676758,0.155558,60.123756,0.771513,142143,4566,0.324472,33.02454,0.085677,6.24559,4.587575,4.84947,0.192906,0.922433,165.572388,0.969571,0.607682,2.19586,0.800557,0.945513,0.906045
Limfoblas,152697,5175,0.318262,97.389496,0.071651,105.723076,4.884347,69.882133,1.665614,0.208054,52.859982,0.760169,179707,7866,0.311115,55.636719,0.036498,17.972876,12.677107,14.635439,0.43776,0.808141,206.039856,0.940245,0.542981,2.438737,0.825261,0.8497,0.657895
